id,district,address,total_price,price_per_meter,build_time,num_of_bedrooms,num_of_living_rooms,size,orientation,building_type,num_of_floors,newColumn
323,东城,珠江骏景南区,稍低价格,中价格,2007,2,1,低价格,北,高楼层 ,21,东城 稍低价格 中价格 2 1 低价格 高楼层 
324,东城,鸿坤理想城大满贯,稍低价格,中价格,2010,2,1,稍低价格,南,中楼层 ,18,东城 稍低价格 中价格 2 1 稍低价格 中楼层 
325,东城,世纪新景,高价格,高价格,2003,4,2,高价格,西 南 北,中楼层 ,15,东城 高价格 高价格 4 2 高价格 中楼层 
326,东城,金隅万科城二期,稍低价格,中价格,2011,2,1,稍低价格,南 西,顶层 ,28,东城 稍低价格 中价格 2 1 稍低价格 顶层 
327,东城,中海枫丹公馆,高价格,高价格,2016,3,2,高价格,东 西,低楼层 ,12,东城 高价格 高价格 3 2 高价格 低楼层 
328,东城,红狮家园,中价格,中价格,2010,2,1,稍低价格,北 南,低楼层 ,15,东城 中价格 中价格 2 1 稍低价格 低楼层 
329,东城,丽泽景园,中高价格,中高价格,2012,2,1,稍低价格,南 北,中楼层 ,27,东城 中高价格 中高价格 2 1 稍低价格 中楼层 
330,东城,交大东路19号院,中高价格,高价格,1985,3,1,稍低价格,南 北,低楼层 ,6,东城 中高价格 高价格 3 1 稍低价格 低楼层 
331,东城,十里堡东里,稍低价格,中价格,1985,3,1,稍低价格,南 北,中楼层 ,5,东城 稍低价格 中价格 3 1 稍低价格 中楼层 
332,东城,蓝岸丽舍二期,高价格,稍低价格,2011,5,2,高价格,南 北,底层 ,2,东城 高价格 稍低价格 5 2 高价格 底层 
333,东城,东外公馆,高价格,高价格,2008,2,1,中高价格,西 北,中楼层 ,11,东城 高价格 高价格 2 1 中高价格 中楼层 
334,东城,祖家庄小区,稍低价格,中高价格,1988,2,1,低价格,南 北,顶层 ,6,东城 稍低价格 中高价格 2 1 低价格 顶层 
335,东城,富力城A区,高价格,高价格,2004,4,1,高价格,东南,中楼层 ,26,东城 高价格 高价格 4 1 高价格 中楼层 
336,东城,天畅园,中高价格,中价格,2008,3,1,高价格,西北,中楼层 ,29,东城 中高价格 中价格 3 1 高价格 中楼层 
337,东城,亚运新新家园林澜园,高价格,中高价格,2006,4,2,高价格,南 北,顶层 ,6,东城 高价格 中高价格 4 2 高价格 顶层 
338,东城,富力十号,高价格,高价格,2012,3,2,高价格,南 北,高楼层 ,18,东城 高价格 高价格 3 2 高价格 高楼层 
339,东城,苹果社区北区,中价格,中价格,2007,2,1,中价格,东,高楼层 ,33,东城 中价格 中价格 2 1 中价格 高楼层 
340,东城,润西山苑,高价格,中高价格,2014,4,2,中高价格,南 北,顶层 ,10,东城 高价格 中高价格 4 2 中高价格 顶层 
341,东城,i立方,低价格,低价格,2013,1,1,低价格,北,中楼层 ,12,东城 低价格 低价格 1 1 低价格 中楼层 
342,东城,世茂维拉,中高价格,稍低价格,2015,5,2,高价格,南 北,地下室 ,5,东城 中高价格 稍低价格 5 2 高价格 地下室 
343,东城,北京苏活四区,稍低价格,稍低价格,2012,2,2,稍低价格,南 北,中楼层 ,11,东城 稍低价格 稍低价格 2 2 稍低价格 中楼层 
344,东城,团结湖中路北一条,中价格,中高价格,1979,3,1,稍低价格,东 西,顶层 ,6,东城 中价格 中高价格 3 1 稍低价格 顶层 
345,东城,通惠家园,稍低价格,中价格,2001,1,1,稍低价格,西,底层 ,24,东城 稍低价格 中价格 1 1 稍低价格 底层 
346,东城,中广宜景湾,高价格,中高价格,2008,3,1,高价格,东 南 北,中楼层 ,26,东城 高价格 中高价格 3 1 高价格 中楼层 
347,东城,华展国际公寓,高价格,中高价格,1999,3,1,高价格,东 西,底层 ,16,东城 高价格 中高价格 3 1 高价格 底层 
348,东城,天泽苑小区,稍低价格,稍低价格,2004,4,2,高价格,南 北,顶层 ,6,东城 稍低价格 稍低价格 4 2 高价格 顶层 
349,东城,雅成一里,中高价格,中价格,1999,3,2,中价格,南 北,高楼层 ,7,东城 中高价格 中价格 3 2 中价格 高楼层 
350,东城,蓟门北里,中价格,高价格,1988,1,1,低价格,南,高楼层 ,6,东城 中价格 高价格 1 1 低价格 高楼层 
351,东城,清秀园南区,稍低价格,中价格,2002,2,1,稍低价格,南 北,中楼层 ,7,东城 稍低价格 中价格 2 1 稍低价格 中楼层 
352,东城,金地格林小镇,高价格,中价格,2003,4,2,高价格,南 北,中楼层 ,5,东城 高价格 中价格 4 2 高价格 中楼层 
353,东城,恒昌花园,高价格,高价格,1999,2,2,中价格,西,低楼层 ,28,东城 高价格 高价格 2 2 中价格 低楼层 
354,东城,美立方,低价格,低价格,2011,1,0,中价格,南,地下室 ,1,东城 低价格 低价格 1 0 中价格 地下室 
355,东城,利泽西园,中高价格,中高价格,1999,3,1,中价格,南 北,低楼层 ,24,东城 中高价格 中高价格 3 1 中价格 低楼层 
356,东城,刘家窑北里,中价格,中高价格,1982,3,1,稍低价格,南 北,中楼层 ,6,东城 中价格 中高价格 3 1 稍低价格 中楼层 
357,东城,邑上公馆,稍低价格,稍低价格,2014,2,1,稍低价格,南 北,低楼层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 低楼层 
358,东城,旭辉E天地,低价格,稍低价格,2015,2,1,低价格,东南,高楼层 ,15,东城 低价格 稍低价格 2 1 低价格 高楼层 
359,东城,甘露晴苑,中价格,中价格,1997,2,1,稍低价格,东,中楼层 ,18,东城 中价格 中价格 2 1 稍低价格 中楼层 
360,东城,国美第一城3号院,中高价格,中价格,2007,3,2,中高价格,南 北,高楼层 ,27,东城 中高价格 中价格 3 2 中高价格 高楼层 
361,东城,加州水郡三期,低价格,稍低价格,2010,1,1,低价格,东北,底层 ,15,东城 低价格 稍低价格 1 1 低价格 底层 
362,东城,槐柏树街南里,中价格,高价格,1991,1,1,低价格,南 北,底层 ,6,东城 中价格 高价格 1 1 低价格 底层 
363,东城,科技大学,中高价格,高价格,1985,3,1,稍低价格,南 北,高楼层 ,12,东城 中高价格 高价格 3 1 稍低价格 高楼层 
364,东城,怡然家园6号院,中价格,中价格,2010,2,1,中价格,南 北,中楼层 ,14,东城 中价格 中价格 2 1 中价格 中楼层 
365,东城,后现代城D区,中价格,中高价格,2006,2,1,稍低价格,东,高楼层 ,28,东城 中价格 中高价格 2 1 稍低价格 高楼层 
366,东城,前泥洼小区,稍低价格,中价格,1993,2,1,稍低价格,南 北,高楼层 ,6,东城 稍低价格 中价格 2 1 稍低价格 高楼层 
367,东城,红莲南里,中高价格,高价格,1984,3,1,稍低价格,南 北,中楼层 ,6,东城 中高价格 高价格 3 1 稍低价格 中楼层 
368,东城,龙跃苑三区,中价格,稍低价格,2005,3,1,中高价格,南 北,中楼层 ,6,东城 中价格 稍低价格 3 1 中高价格 中楼层 
369,东城,壹线国际,中高价格,中高价格,2008,2,1,稍低价格,南 北,高楼层 ,9,东城 中高价格 中高价格 2 1 稍低价格 高楼层 
370,东城,双花园西里,中价格,中高价格,1994,2,1,稍低价格,东南,高楼层 ,6,东城 中价格 中高价格 2 1 稍低价格 高楼层 
371,东城,地震局宿舍,稍低价格,中价格,1994,2,1,低价格,南 北,顶层 ,6,东城 稍低价格 中价格 2 1 低价格 顶层 
372,东城,万柳园小区,稍低价格,中价格,1992,2,1,低价格,南 北,顶层 ,6,东城 稍低价格 中价格 2 1 低价格 顶层 
373,东城,小关东里8号院,稍低价格,中高价格,1984,1,1,低价格,南,顶层 ,6,东城 稍低价格 中高价格 1 1 低价格 顶层 
374,东城,秀蝶双座,中价格,中价格,2007,2,2,中价格,南,低楼层 ,26,东城 中价格 中价格 2 2 中价格 低楼层 
375,东城,港馨家园东区,稍低价格,稍低价格,2007,2,1,中价格,南 北,顶层 ,6,东城 稍低价格 稍低价格 2 1 中价格 顶层 
376,东城,龙腾苑六区,中价格,中价格,2002,2,1,中价格,南,中楼层 ,6,东城 中价格 中价格 2 1 中价格 中楼层 
377,东城,牡丹园西里,中价格,高价格,1989,1,1,低价格,南,顶层 ,6,东城 中价格 高价格 1 1 低价格 顶层 
378,东城,汇鸿家园,中价格,中价格,2005,2,1,稍低价格,东南,中楼层 ,18,东城 中价格 中价格 2 1 稍低价格 中楼层 
379,东城,尚东阁,中价格,中价格,2009,2,1,中价格,东南,高楼层 ,19,东城 中价格 中价格 2 1 中价格 高楼层 
380,东城,新壁街,高价格,高价格,2004,2,2,稍低价格,东,中楼层 ,6,东城 高价格 高价格 2 2 稍低价格 中楼层 
381,东城,苹果园小区一区,稍低价格,中价格,1989,3,1,稍低价格,南 北,底层 ,6,东城 稍低价格 中价格 3 1 稍低价格 底层 
382,东城,行宫园二里,低价格,稍低价格,1997,2,1,稍低价格,南 北,底层 ,6,东城 低价格 稍低价格 2 1 稍低价格 底层 
383,东城,大自然新城雅苑,低价格,低价格,2005,1,1,稍低价格,南 西 北,高楼层 ,6,东城 低价格 低价格 1 1 稍低价格 高楼层 
384,东城,新华联家园南区,中高价格,中价格,2002,3,2,中高价格,南 北,中楼层 ,12,东城 中高价格 中价格 3 2 中高价格 中楼层 
385,东城,南辛路7号院,低价格,稍低价格,1998,2,1,稍低价格,南 北,中楼层 ,6,东城 低价格 稍低价格 2 1 稍低价格 中楼层 
386,东城,炫特嘉园三期,中价格,中价格,2006,2,1,中价格,东南 北,高楼层 ,18,东城 中价格 中价格 2 1 中价格 高楼层 
387,东城,北环里小区,低价格,中价格,2005,1,1,低价格,东,顶层 ,5,东城 低价格 中价格 1 1 低价格 顶层 
388,东城,惠民家园,低价格,稍低价格,2015,1,1,低价格,西南,中楼层 ,15,东城 低价格 稍低价格 1 1 低价格 中楼层 
389,东城,西罗园三区,稍低价格,中价格,1997,1,1,低价格,东南,高楼层 ,12,东城 稍低价格 中价格 1 1 低价格 高楼层 
390,东城,秀水园,中价格,中高价格,1993,2,1,低价格,南 北,高楼层 ,14,东城 中价格 中高价格 2 1 低价格 高楼层 
391,东城,朝阳无限,中价格,中价格,2003,2,1,中价格,西南 北,底层 ,21,东城 中价格 中价格 2 1 中价格 底层 
392,东城,亚运花园,中价格,中价格,1996,2,1,中价格,东南,低楼层 ,18,东城 中价格 中价格 2 1 中价格 低楼层 
393,东城,北京新天地五期,中价格,中价格,2009,2,1,中价格,南,低楼层 ,27,东城 中价格 中价格 2 1 中价格 低楼层 
394,东城,望园东里,稍低价格,中价格,2000,2,1,稍低价格,西 南,底层 ,24,东城 稍低价格 中价格 2 1 稍低价格 底层 
395,东城,梵谷水郡,中价格,中价格,2005,3,1,中价格,西南 北,中楼层 ,24,东城 中价格 中价格 3 1 中价格 中楼层 
396,东城,望陶园小区,中价格,中高价格,2001,2,1,稍低价格,东南,中楼层 ,18,东城 中价格 中高价格 2 1 稍低价格 中楼层 
397,东城,领秀慧谷B区,中价格,中价格,2011,2,1,稍低价格,南 北,高楼层 ,6,东城 中价格 中价格 2 1 稍低价格 高楼层 
398,东城,乐成国际,高价格,高价格,2006,3,2,中高价格,南 北,低楼层 ,16,东城 高价格 高价格 3 2 中高价格 低楼层 
399,东城,建材城西一里,稍低价格,中价格,1984,2,1,低价格,南 北,顶层 ,6,东城 稍低价格 中价格 2 1 低价格 顶层 
400,东城,宣颐家园,中价格,中价格,2002,3,2,中价格,南 北,中楼层 ,7,东城 中价格 中价格 3 2 中价格 中楼层 
401,东城,潘家园小区,稍低价格,中价格,1994,2,1,低价格,东 西,低楼层 ,6,东城 稍低价格 中价格 2 1 低价格 低楼层 
402,东城,天通苑东二区,稍低价格,稍低价格,2001,2,1,中价格,东南,中楼层 ,19,东城 稍低价格 稍低价格 2 1 中价格 中楼层 
403,东城,碧桂园小区C区,稍低价格,稍低价格,2007,2,1,中价格,南 北,高楼层 ,11,东城 稍低价格 稍低价格 2 1 中价格 高楼层 
404,东城,珠光逸景二期,低价格,稍低价格,2013,1,1,低价格,南,底层 ,6,东城 低价格 稍低价格 1 1 低价格 底层 
405,东城,南庭新苑南区,稍低价格,中价格,2011,1,1,低价格,东,高楼层 ,15,东城 稍低价格 中价格 1 1 低价格 高楼层 
406,东城,武圣东里,稍低价格,中高价格,1984,1,1,低价格,南,中楼层 ,6,东城 稍低价格 中高价格 1 1 低价格 中楼层 
407,东城,农业大学附属中学家属楼,中价格,高价格,1999,2,1,低价格,南 北,高楼层 ,6,东城 中价格 高价格 2 1 低价格 高楼层 
408,东城,行宫园三里,低价格,稍低价格,1995,2,1,稍低价格,南 北,顶层 ,6,东城 低价格 稍低价格 2 1 稍低价格 顶层 
409,东城,瞰都国际,稍低价格,高价格,2006,1,0,低价格,西北,低楼层 ,15,东城 稍低价格 高价格 1 0 低价格 低楼层 
410,东城,安慧里二区,中价格,中高价格,1991,3,1,稍低价格,南 北,高楼层 ,18,东城 中价格 中高价格 3 1 稍低价格 高楼层 
411,东城,农光里,稍低价格,中高价格,1998,2,1,低价格,东 西,中楼层 ,6,东城 稍低价格 中高价格 2 1 低价格 中楼层 
412,东城,弘善家园,稍低价格,中价格,2009,1,1,低价格,南,高楼层 ,14,东城 稍低价格 中价格 1 1 低价格 高楼层 
413,东城,朝阳园,中高价格,中价格,1999,3,2,中高价格,东南,低楼层 ,31,东城 中高价格 中价格 3 2 中高价格 低楼层 
414,东城,国风上观,高价格,高价格,2009,2,1,中价格,南,低楼层 ,27,东城 高价格 高价格 2 1 中价格 低楼层 
415,东城,中纺东里,高价格,中高价格,1958,4,1,中高价格,南 北,中楼层 ,5,东城 高价格 中高价格 4 1 中高价格 中楼层 
416,东城,吉祥雅筑,稍低价格,中价格,2012,1,1,低价格,东南,高楼层 ,14,东城 稍低价格 中价格 1 1 低价格 高楼层 
417,东城,丽都壹号,中高价格,高价格,2013,2,1,稍低价格,南 北,低楼层 ,22,东城 中高价格 高价格 2 1 稍低价格 低楼层 
418,东城,天通西苑三区,中价格,稍低价格,2003,3,2,高价格,南 北,低楼层 ,32,东城 中价格 稍低价格 3 2 高价格 低楼层 
419,东城,安外大街,中高价格,高价格,1994,3,1,稍低价格,东南,低楼层 ,16,东城 中高价格 高价格 3 1 稍低价格 低楼层 
420,东城,金色漫香苑,中价格,中价格,2013,3,1,中高价格,南 北,中楼层 ,8,东城 中价格 中价格 3 1 中高价格 中楼层 
421,东城,柏阳景园,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,高楼层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 高楼层 
422,东城,宝盛里,中价格,中高价格,1998,2,2,稍低价格,南 北,低楼层 ,9,东城 中价格 中高价格 2 2 稍低价格 低楼层 
423,东城,定福庄西街,稍低价格,中价格,1999,2,1,稍低价格,东南,高楼层 ,18,东城 稍低价格 中价格 2 1 稍低价格 高楼层 
424,东城,北苑家园望春园,中价格,中价格,2007,2,2,中价格,西南,低楼层 ,25,东城 中价格 中价格 2 2 中价格 低楼层 
425,东城,天通苑东一区,稍低价格,稍低价格,2001,2,2,中价格,南 北,低楼层 ,19,东城 稍低价格 稍低价格 2 2 中价格 低楼层 
426,东城,富力城D区,高价格,高价格,2006,4,2,高价格,南 西 北,顶层 ,14,东城 高价格 高价格 4 2 高价格 顶层 
427,东城,石园南区,稍低价格,稍低价格,1993,2,1,稍低价格,南 北,高楼层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 高楼层 
428,东城,翠成馨园A区,中价格,中价格,2006,2,1,中价格,南 北,中楼层 ,14,东城 中价格 中价格 2 1 中价格 中楼层 
429,东城,左右坊,稍低价格,中高价格,2011,1,0,低价格,东,低楼层 ,16,东城 稍低价格 中高价格 1 0 低价格 低楼层 
430,东城,人济山庄,高价格,高价格,2001,3,1,高价格,东南,高楼层 ,26,东城 高价格 高价格 3 1 高价格 高楼层 
431,东城,德茂佳苑,稍低价格,稍低价格,2003,2,2,稍低价格,南 北,高楼层 ,6,东城 稍低价格 稍低价格 2 2 稍低价格 高楼层 
432,东城,新城阳光,中价格,中价格,2012,3,1,中价格,南 北 东,低楼层 ,13,东城 中价格 中价格 3 1 中价格 低楼层 
433,东城,广安门北街,中价格,高价格,1992,1,1,低价格,南 北,高楼层 ,14,东城 中价格 高价格 1 1 低价格 高楼层 
434,东城,惠泽家园,低价格,稍低价格,2010,1,1,低价格,南,中楼层 ,6,东城 低价格 稍低价格 1 1 低价格 中楼层 
435,东城,洋桥东里,中价格,中价格,1991,3,1,稍低价格,南 北,低楼层 ,14,东城 中价格 中价格 3 1 稍低价格 低楼层 
436,东城,世华泊郡,高价格,中高价格,2012,3,1,中高价格,南 北,低楼层 ,25,东城 高价格 中高价格 3 1 中高价格 低楼层 
437,东城,金隅康惠园3号院,稍低价格,中价格,2011,3,1,稍低价格,南 北,低楼层 ,18,东城 稍低价格 中价格 3 1 稍低价格 低楼层 
438,东城,灵秀山庄,稍低价格,中价格,2003,2,1,稍低价格,南 北,中楼层 ,7,东城 稍低价格 中价格 2 1 稍低价格 中楼层 
439,东城,三里河二区A区,高价格,高价格,2001,2,1,稍低价格,西南,低楼层 ,20,东城 高价格 高价格 2 1 稍低价格 低楼层 
440,东城,草桥欣园四区,中价格,中高价格,2004,2,1,稍低价格,南 北,高楼层 ,14,东城 中价格 中高价格 2 1 稍低价格 高楼层 
441,东城,松榆西里,稍低价格,中高价格,1992,2,1,低价格,南 北,中楼层 ,6,东城 稍低价格 中高价格 2 1 低价格 中楼层 
442,东城,怡美家园,中高价格,中高价格,2001,2,1,稍低价格,东 南 西 北,顶层 ,5,东城 中高价格 中高价格 2 1 稍低价格 顶层 
443,东城,双合家园,稍低价格,中价格,2013,2,1,稍低价格,南,中楼层 ,22,东城 稍低价格 中价格 2 1 稍低价格 中楼层 
444,东城,京贸国际城,中价格,中价格,2013,2,1,稍低价格,南,低楼层 ,40,东城 中价格 中价格 2 1 稍低价格 低楼层 
445,东城,强佑・府学上院,中价格,中高价格,2009,1,1,低价格,东,低楼层 ,27,东城 中价格 中高价格 1 1 低价格 低楼层 
446,东城,宋庄路12号院,稍低价格,中价格,1995,2,1,低价格,东 西,高楼层 ,6,东城 稍低价格 中价格 2 1 低价格 高楼层 
447,东城,东海仪园,中价格,中价格,2013,2,1,稍低价格,南 北,中楼层 ,15,东城 中价格 中价格 2 1 稍低价格 中楼层 
448,东城,恬心家园,高价格,高价格,2003,2,1,稍低价格,东南,中楼层 ,20,东城 高价格 高价格 2 1 稍低价格 中楼层 
449,东城,南苑北里三区,稍低价格,中价格,1995,1,1,低价格,南,高楼层 ,6,东城 稍低价格 中价格 1 1 低价格 高楼层 
450,东城,芍药居,中价格,高价格,1991,2,1,低价格,南,高楼层 ,18,东城 中价格 高价格 2 1 低价格 高楼层 
451,东城,豆瓣胡同,高价格,高价格,2003,3,1,稍低价格,东 西,高楼层 ,21,东城 高价格 高价格 3 1 稍低价格 高楼层 
452,东城,潞河名苑,稍低价格,中价格,2003,1,1,稍低价格,西,中楼层 ,15,东城 稍低价格 中价格 1 1 稍低价格 中楼层 
453,东城,胜古南里,中价格,高价格,1988,2,1,低价格,南 北,低楼层 ,6,东城 中价格 高价格 2 1 低价格 低楼层 
454,东城,三合南里,稍低价格,稍低价格,1999,2,1,稍低价格,南 北,顶层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 顶层 
455,东城,庄维花园,中价格,中高价格,2001,2,1,稍低价格,东南,高楼层 ,24,东城 中价格 中高价格 2 1 稍低价格 高楼层 
456,东城,电力宿舍,中价格,中高价格,1986,2,1,低价格,南 北,底层 ,6,东城 中价格 中高价格 2 1 低价格 底层 
457,东城,惠新里小区,稍低价格,中高价格,1992,1,1,低价格,南,低楼层 ,6,东城 稍低价格 中高价格 1 1 低价格 低楼层 
458,东城,南顶村,稍低价格,中价格,1988,1,1,低价格,南,底层 ,5,东城 稍低价格 中价格 1 1 低价格 底层 
459,东城,枣营北里,稍低价格,中高价格,1991,1,0,低价格,东,顶层 ,6,东城 稍低价格 中高价格 1 0 低价格 顶层 
460,东城,东皇城根南街,中价格,高价格,1987,1,1,低价格,东,顶层 ,6,东城 中价格 高价格 1 1 低价格 顶层 
461,东城,广馨居,中价格,中价格,2000,2,1,中价格,北,底层 ,18,东城 中价格 中价格 2 1 中价格 底层 
462,东城,和平街十五区,稍低价格,中高价格,1998,1,1,低价格,南,顶层 ,18,东城 稍低价格 中高价格 1 1 低价格 顶层 
463,东城,保利香槟花园,高价格,高价格,2008,2,2,稍低价格,东南 北,低楼层 ,18,东城 高价格 高价格 2 2 稍低价格 低楼层 
464,东城,绿景馨园,中价格,高价格,2004,2,1,低价格,南,高楼层 ,6,东城 中价格 高价格 2 1 低价格 高楼层 
465,东城,中海城圣朝菲,高价格,中高价格,2011,3,2,中高价格,南 北,中楼层 ,8,东城 高价格 中高价格 3 2 中高价格 中楼层 
466,东城,牡丹园东里,中价格,高价格,1996,1,1,低价格,南,中楼层 ,16,东城 中价格 高价格 1 1 低价格 中楼层 
467,东城,华严北里4号院,中价格,中高价格,1988,2,1,低价格,南,中楼层 ,6,东城 中价格 中高价格 2 1 低价格 中楼层 
468,东城,城角西路11号院,稍低价格,稍低价格,1990,2,1,稍低价格,南 北,顶层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 顶层 
469,东城,紫薇天悦,高价格,中高价格,2009,2,1,中高价格,南 北,顶层 ,23,东城 高价格 中高价格 2 1 中高价格 顶层 
470,东城,红杉一品,中高价格,中价格,2009,3,2,中高价格,南 北,中楼层 ,16,东城 中高价格 中价格 3 2 中高价格 中楼层 
471,东城,大屯里小区,中高价格,中高价格,2003,3,1,中价格,东南,中楼层 ,24,东城 中高价格 中高价格 3 1 中价格 中楼层 
472,东城,京泉馨苑,中价格,中高价格,2005,2,1,中价格,南 北,中楼层 ,5,东城 中价格 中高价格 2 1 中价格 中楼层 
473,东城,远大园四区,高价格,高价格,2000,3,2,中高价格,东南,中楼层 ,16,东城 高价格 高价格 3 2 中高价格 中楼层 
474,东城,万泉新新家园,高价格,高价格,2000,2,2,中价格,南 北,低楼层 ,9,东城 高价格 高价格 2 2 中价格 低楼层 
475,东城,金隅景和园,中价格,中价格,2011,3,2,稍低价格,南 北,中楼层 ,21,东城 中价格 中价格 3 2 稍低价格 中楼层 
476,东城,建新北区,稍低价格,中价格,1986,2,1,低价格,南,中楼层 ,5,东城 稍低价格 中价格 2 1 低价格 中楼层 
477,东城,富贵园四区,高价格,高价格,2006,3,2,中高价格,南 北,中楼层 ,6,东城 高价格 高价格 3 2 中高价格 中楼层 
478,东城,东土城路甲3号院,高价格,高价格,1999,3,1,中价格,东 南 西,低楼层 ,16,东城 高价格 高价格 3 1 中价格 低楼层 
479,东城,翠福园,稍低价格,稍低价格,2007,3,1,中价格,东 南,高楼层 ,6,东城 稍低价格 稍低价格 3 1 中价格 高楼层 
480,东城,建西苑中里,中价格,中高价格,2000,2,1,稍低价格,南 北,中楼层 ,7,东城 中价格 中高价格 2 1 稍低价格 中楼层 
481,东城,首座御园一期,稍低价格,稍低价格,2013,2,1,中价格,南 北,底层 ,8,东城 稍低价格 稍低价格 2 1 中价格 底层 
482,东城,广安?康馨家园,稍低价格,中价格,2015,2,1,稍低价格,南 北,低楼层 ,27,东城 稍低价格 中价格 2 1 稍低价格 低楼层 
483,东城,天通苑本五区,中价格,稍低价格,2001,3,1,高价格,南 北,低楼层 ,13,东城 中价格 稍低价格 3 1 高价格 低楼层 
484,东城,爱这城一期,高价格,中高价格,2007,3,1,中高价格,南 北,中楼层 ,20,东城 高价格 中高价格 3 1 中高价格 中楼层 
485,东城,展春园,中价格,中高价格,1984,3,1,稍低价格,南 西 北,底层 ,6,东城 中价格 中高价格 3 1 稍低价格 底层 
486,东城,建设部大院,中高价格,高价格,1993,2,1,低价格,西,低楼层 ,18,东城 中高价格 高价格 2 1 低价格 低楼层 
487,东城,龙乡中区,中价格,中价格,1995,2,2,稍低价格,南 北,中楼层 ,6,东城 中价格 中价格 2 2 稍低价格 中楼层 
488,东城,和义西里二区,稍低价格,中价格,1996,2,1,低价格,南 北,中楼层 ,6,东城 稍低价格 中价格 2 1 低价格 中楼层 
489,东城,南运巷,中价格,高价格,1990,2,1,低价格,南 北,高楼层 ,18,东城 中价格 高价格 2 1 低价格 高楼层 
490,东城,新村三里,稍低价格,中价格,1995,2,1,低价格,南 北,低楼层 ,6,东城 稍低价格 中价格 2 1 低价格 低楼层 
491,东城,河畔丽景,稍低价格,中价格,2002,2,1,稍低价格,南 北,顶层 ,6,东城 稍低价格 中价格 2 1 稍低价格 顶层 
492,东城,四方景园二区,中价格,中价格,2006,2,1,中价格,南,中楼层 ,16,东城 中价格 中价格 2 1 中价格 中楼层 
493,东城,新街坊,中价格,中高价格,2004,2,2,稍低价格,东北,低楼层 ,19,东城 中价格 中高价格 2 2 稍低价格 低楼层 
494,东城,北街家园六区,稍低价格,稍低价格,2016,3,1,稍低价格,东 西,顶层 ,20,东城 稍低价格 稍低价格 3 1 稍低价格 顶层 
495,东城,方舟苑三期,中高价格,中高价格,2004,2,1,稍低价格,西南,中楼层 ,23,东城 中高价格 中高价格 2 1 稍低价格 中楼层 
496,东城,观音惠园,中价格,中价格,2006,2,1,中价格,南 北,中楼层 ,6,东城 中价格 中价格 2 1 中价格 中楼层 
497,东城,国际花园,稍低价格,稍低价格,2014,3,1,稍低价格,南 北,低楼层 ,18,东城 稍低价格 稍低价格 3 1 稍低价格 低楼层 
498,东城,K2玉?湾,中价格,中价格,2015,2,1,稍低价格,南,中楼层 ,27,东城 中价格 中价格 2 1 稍低价格 中楼层 
499,东城,郁花园三里,中价格,中价格,2009,2,1,中价格,南 北,低楼层 ,18,东城 中价格 中价格 2 1 中价格 低楼层 
500,东城,海悦公馆,稍低价格,稍低价格,2014,2,1,稍低价格,南,低楼层 ,24,东城 稍低价格 稍低价格 2 1 稍低价格 低楼层 
501,东城,西马庄园,稍低价格,稍低价格,1999,2,1,稍低价格,南 北,中楼层 ,6,东城 稍低价格 稍低价格 2 1 稍低价格 中楼层 
502,东城,常秀家园,中价格,中高价格,1994,3,1,稍低价格,南 北,低楼层 ,6,东城 中价格 中高价格 3 1 稍低价格 低楼层 
503,东城,陶然北岸,高价格,高价格,2004,2,1,中价格,南 北,低楼层 ,15,东城 高价格 高价格 2 1 中价格 低楼层 
504,东城,方舟苑一期,中价格,中高价格,1998,2,1,稍低价格,东南,高楼层 ,22,东城 中价格 中高价格 2 1 稍低价格 高楼层 
505,东城,南湖东园一区,中高价格,中高价格,1998,3,2,中价格,东南 北,低楼层 ,28,东城 中高价格 中高价格 3 2 中价格 低楼层 
506,东城,双桥中路10号北院,稍低价格,中价格,1987,2,1,低价格,南 北,中楼层 ,4,东城 稍低价格 中价格 2 1 低价格 中楼层 
507,东城,赵堂子胡同,中高价格,高价格,1989,2,1,低价格,南 北,中楼层 ,6,东城 中高价格 高价格 2 1 低价格 中楼层 
508,东城,吉祥里,高价格,高价格,1993,3,2,中价格,东南,低楼层 ,18,东城 高价格 高价格 3 2 中价格 低楼层 
509,东城,桥东街小区,低价格,稍低价格,1982,2,1,低价格,南 北,顶层 ,5,东城 低价格 稍低价格 2 1 低价格 顶层 
510,东城,奥林匹克花园三期,高价格,中高价格,2007,3,1,中高价格,南 北,低楼层 ,9,东城 高价格 中高价格 3 1 中高价格 低楼层 
511,东城,金成府,高价格,中价格,2013,3,2,高价格,南 北,中楼层 ,31,东城 高价格 中价格 3 2 高价格 中楼层 
512,东城,玉海园二里,中价格,中高价格,1998,2,1,稍低价格,东南,顶层 ,5,东城 中价格 中高价格 2 1 稍低价格 顶层 
513,东城,莲怡园二区,中价格,中价格,2006,1,2,稍低价格,南 北,高楼层 ,16,东城 中价格 中价格 1 2 稍低价格 高楼层 
514,东城,德茂小区,稍低价格,稍低价格,1995,3,1,稍低价格,南 北,顶层 ,6,东城 稍低价格 稍低价格 3 1 稍低价格 顶层 
